interval_from,interval_to,no2_B0_min,no2_B0_max,no2_B0_mean,no2_B0_stDev,no2_B0_sampleCount,no2_B0_noDataCount,shapefile,NUTS_ID,year,month,month_num
2019-10-01,2019-11-01,8.788863488007337e-05,0.00020470612798817456,0.00014055761460384287,2.986643881242432e-05,65536,31992,NUTS_NL_01m_2024.shp,NL36,2019,October,10
2019-11-01,2019-12-01,6.263570685405284e-05,0.0004357453144621104,0.00016644649074462316,6.706028023769314e-05,65536,33403,NUTS_NL_01m_2024.shp,NL36,2019,November,11
2019-12-01,2020-01-01,3.889268555212766e-05,0.00029011262813583016,0.00012433287254048935,4.600018917595569e-05,65536,32809,NUTS_NL_01m_2024.shp,NL36,2019,December,12
2020-02-01,2020-03-01,2.944833249785006e-05,5.76010970689822e-05,3.897059110279179e-05,1.3319327901623836e-05,65536,65400,NUTS_NL_01m_2024.shp,NL36,2020,February,2
2020-03-01,2020-04-01,3.0537612474290654e-05,0.00018622895004227757,9.305011601504348e-05,3.1864593896906804e-05,65536,31992,NUTS_NL_01m_2024.shp,NL36,2020,March,3
2020-04-01,2020-05-01,1.9045044609811157e-05,8.112727664411068e-05,4.1201375195966995e-05,1.2570612860893765e-05,65536,51486,NUTS_NL_01m_2024.shp,NL36,2020,April,4
2020-05-01,2020-06-01,1.2423204680089839e-05,7.26131402188912e-05,3.298084133582144e-05,1.1532888653454277e-05,65536,31992,NUTS_NL_01m_2024.shp,NL36,2020,May,5
2020-07-01,2020-08-01,3.832484071608633e-05,0.00019296204845886678,8.302742871966197e-05,2.496080569075623e-05,65536,32437,NUTS_NL_01m_2024.shp,NL36,2020,July,7
2020-08-01,2020-09-01,2.9153088689781725e-05,2.9153088689781725e-05,2.9153088689781725e-05,0.0,65536,65222,NUTS_NL_01m_2024.shp,NL36,2020,August,8
2020-10-01,2020-11-01,2.891746953537222e-05,7.33675915398635e-05,5.2134050985755276e-05,1.2286765868420427e-05,65536,62092,NUTS_NL_01m_2024.shp,NL36,2020,October,10
2020-12-01,2021-01-01,4.2156003473792225e-05,0.00024480008869431913,0.00014835697049297444,4.115069674833373e-05,65536,42914,NUTS_NL_01m_2024.shp,NL36,2020,December,12
2021-01-01,2021-02-01,2.0840387151110917e-05,0.0001643640425754711,9.503817776535889e-05,3.291352197659634e-05,65536,31992,NUTS_NL_01m_2024.shp,NL36,2021,January,1
2021-02-01,2021-03-01,3.268562431912869e-05,0.00017358994227834046,7.977127242246274e-05,3.218326040849677e-05,65536,31992,NUTS_NL_01m_2024.shp,NL36,2021,February,2
2021-03-01,2021-04-01,9.942026372300461e-05,0.0006120194448158145,0.0002402489942493138,0.00012617152086550877,65536,31992,NUTS_NL_01m_2024.shp,NL36,2021,March,3
2021-04-01,2021-05-01,0.0001117523352149874,0.000137744311359711,0.00012717460862446222,1.1142046180225352e-05,65536,64881,NUTS_NL_01m_2024.shp,NL36,2021,April,4
2021-05-01,2021-06-01,4.0892395190894604e-05,0.0002378239150857553,9.195730913530821e-05,3.490972484975029e-05,65536,32410,NUTS_NL_01m_2024.shp,NL36,2021,May,5
2021-07-01,2021-08-01,4.069992428412661e-06,5.2513576520141214e-05,2.6362940639037784e-05,1.1602676336226279e-05,65536,60354,NUTS_NL_01m_2024.shp,NL36,2021,July,7
2021-08-01,2021-09-01,2.794105967041105e-05,9.488678915658966e-05,5.740774683919598e-05,1.647624407201245e-05,65536,57639,NUTS_NL_01m_2024.shp,NL36,2021,August,8
2021-12-01,2022-01-01,1.940971014846582e-05,0.00010466944513609633,6.041725849063168e-05,1.902647894029725e-05,65536,47389,NUTS_NL_01m_2024.shp,NL36,2021,December,12
2022-02-01,2022-03-01,4.2504503653617576e-05,0.00024322612443938851,0.00011514378713665694,4.151081998815775e-05,65536,31992,NUTS_NL_01m_2024.shp,NL36,2022,February,2
2022-03-01,2022-04-01,1.3546970876632258e-05,4.7129135055001825e-05,3.2095613741231234e-05,1.5659780045874746e-05,65536,65371,NUTS_NL_01m_2024.shp,NL36,2022,March,3
2022-04-01,2022-05-01,3.5660388675751165e-05,7.276525138877332e-05,5.2965445656329255e-05,1.254314960052793e-05,65536,58323,NUTS_NL_01m_2024.shp,NL36,2022,April,4
2022-05-01,2022-06-01,2.9692590032937005e-05,0.0001526110718259588,8.517626570529079e-05,3.6018298991391195e-05,65536,63368,NUTS_NL_01m_2024.shp,NL36,2022,May,5
2022-08-01,2022-09-01,3.288435618742369e-05,9.002673323266208e-05,5.4616716991452145e-05,1.1809045606438995e-05,65536,31992,NUTS_NL_01m_2024.shp,NL36,2022,August,8
2022-09-01,2022-10-01,7.85837255534716e-05,0.00018975876446347684,0.000139975386228751,1.9330299435871575e-05,65536,52589,NUTS_NL_01m_2024.shp,NL36,2022,September,9
2022-10-01,2022-11-01,3.1650950404582545e-05,0.0001633769425097853,0.000102102905410134,2.6408378517008747e-05,65536,47717,NUTS_NL_01m_2024.shp,NL36,2022,October,10
2022-11-01,2022-12-01,9.043478348758072e-05,0.000326194625813514,0.000180115986978038,5.8627458637682906e-05,65536,50489,NUTS_NL_01m_2024.shp,NL36,2022,November,11
2023-01-01,2023-02-01,4.357033685664646e-05,0.00012537988368421793,9.356254974719374e-05,1.524867551796303e-05,65536,59408,NUTS_NL_01m_2024.shp,NL36,2023,January,1
2023-02-01,2023-03-01,5.259387398837134e-05,0.00024028262123465538,0.00011075076978166173,3.1555177723003074e-05,65536,32009,NUTS_NL_01m_2024.shp,NL36,2023,February,2
2023-04-01,2023-05-01,4.301616627344629e-06,0.00017048923473339528,5.169167376255727e-05,2.80115401101903e-05,65536,32205,NUTS_NL_01m_2024.shp,NL36,2023,April,4
2023-05-01,2023-06-01,2.336322359042242e-05,0.0001059924834407866,5.207933530948628e-05,1.516262710340771e-05,65536,31992,NUTS_NL_01m_2024.shp,NL36,2023,May,5
2023-06-01,2023-07-01,4.6173572627594694e-05,9.196250175591558e-05,6.953960544226104e-05,1.088471608836676e-05,65536,51611,NUTS_NL_01m_2024.shp,NL36,2023,June,6
2023-08-01,2023-09-01,-7.470782293239608e-06,9.755001519806683e-05,4.001349339329099e-05,2.0892667824151152e-05,65536,40028,NUTS_NL_01m_2024.shp,NL36,2023,August,8
2023-09-01,2023-10-01,5.0446786190150306e-05,0.0001803711347747594,0.00011202372046557248,2.60965964610557e-05,65536,46833,NUTS_NL_01m_2024.shp,NL36,2023,September,9
2023-11-01,2023-12-01,9.832320210989565e-05,0.0002719279727898538,0.00018202543639689683,3.831024928545296e-05,65536,48386,NUTS_NL_01m_2024.shp,NL36,2023,November,11
2023-12-01,2024-01-01,-4.470671046874486e-05,1.6650063116685487e-05,-7.144140809557566e-06,1.3375963802056501e-05,65536,51609,NUTS_NL_01m_2024.shp,NL36,2023,December,12
2024-01-01,2024-02-01,4.825730502489023e-05,0.00011944188008783385,7.271787190068775e-05,2.1494587929362307e-05,65536,63362,NUTS_NL_01m_2024.shp,NL36,2024,January,1
2024-03-01,2024-04-01,6.0923619457753375e-05,0.00013563003449235111,0.000104027736520587,1.9494957942166726e-05,65536,64517,NUTS_NL_01m_2024.shp,NL36,2024,March,3
2024-04-01,2024-05-01,2.216670873167459e-05,0.00011216384882573038,5.80829080801646e-05,1.8254599233914227e-05,65536,46245,NUTS_NL_01m_2024.shp,NL36,2024,April,4
2024-06-01,2024-07-01,-9.024426617543213e-06,4.4498177885543555e-05,1.9707130615847486e-05,8.20095399222844e-06,65536,57724,NUTS_NL_01m_2024.shp,NL36,2024,June,6
2024-07-01,2024-08-01,1.8292526874574833e-05,6.574267172254622e-05,3.897706532950135e-05,1.3260215001483065e-05,65536,58991,NUTS_NL_01m_2024.shp,NL36,2024,July,7
2024-08-01,2024-09-01,1.0101906809723005e-05,5.982453512842767e-05,3.727533215823571e-05,9.184489463088184e-06,65536,31992,NUTS_NL_01m_2024.shp,NL36,2024,August,8
2024-11-01,2024-12-01,0.0001062060400727205,0.00014903617557138205,0.00013024135917943938,1.673682723207409e-05,65536,63419,NUTS_NL_01m_2024.shp,NL36,2024,November,11
2018-05-01,2018-06-01,4.9695481720846146e-05,0.00010260525596095249,7.231438531940278e-05,1.2657952969782814e-05,65536,36152,NUTS_NL_01m_2024.shp,NL361,2018,May,5
2018-06-01,2018-07-01,3.378823021193966e-05,7.800708408467472e-05,5.967521127120969e-05,1.0838391513486616e-05,65536,36152,NUTS_NL_01m_2024.shp,NL361,2018,June,6
2018-07-01,2018-08-01,2.1682704755221494e-05,0.00012378825340420008,8.493537466316517e-05,3.1436388393051494e-05,65536,36152,NUTS_NL_01m_2024.shp,NL361,2018,July,7
2018-08-01,2018-09-01,3.850668508675881e-05,9.625198435969651e-05,6.568036886392546e-05,1.2486280553537535e-05,65536,40984,NUTS_NL_01m_2024.shp,NL361,2018,August,8
2018-10-01,2018-11-01,8.123648149194196e-05,0.00016436936857644469,0.00011135971455917365,2.402344492116732e-05,65536,43020,NUTS_NL_01m_2024.shp,NL361,2018,October,10
2018-11-01,2018-12-01,8.347759285243228e-05,0.00014113530050963163,0.0001248861111925101,1.0073375838656593e-05,65536,48264,NUTS_NL_01m_2024.shp,NL361,2018,November,11
2019-02-01,2019-03-01,7.298567652469501e-05,9.475173283135518e-05,8.41938964608865e-05,6.855615055901785e-06,65536,52759,NUTS_NL_01m_2024.shp,NL361,2019,February,2
2019-03-01,2019-04-01,5.729165786760859e-05,7.218062091851607e-05,6.609088034035849e-05,3.726378896036417e-06,65536,36152,NUTS_NL_01m_2024.shp,NL361,2019,March,3
2019-05-01,2019-06-01,2.6981730115949176e-05,5.4272593843052164e-05,4.4764624200333145e-05,8.026088467889462e-06,65536,61177,NUTS_NL_01m_2024.shp,NL361,2019,May,5
2019-06-01,2019-07-01,2.0631414372473955e-05,7.270104106282815e-05,4.396387950969656e-05,1.1959585768886333e-05,65536,39502,NUTS_NL_01m_2024.shp,NL361,2019,June,6
2019-08-01,2019-09-01,7.810840179445222e-05,0.00015164197247941047,0.00010130236631638372,1.5057431676308147e-05,65536,36152,NUTS_NL_01m_2024.shp,NL361,2019,August,8
2019-09-01,2019-10-01,2.3635058823856525e-05,4.7225905291270465e-05,3.108823512598394e-05,9.004542705364752e-06,65536,58831,NUTS_NL_01m_2024.shp,NL361,2019,September,9
2019-10-01,2019-11-01,8.788863488007337e-05,0.00012833098298870027,0.00010845565731019184,1.2081894905041135e-05,65536,36152,NUTS_NL_01m_2024.shp,NL361,2019,October,10
2019-11-01,2019-12-01,9.148730168817565e-05,0.0003403611481189728,0.00015199194443733793,4.587315044586396e-05,65536,36152,NUTS_NL_01m_2024.shp,NL361,2019,November,11
2019-12-01,2020-01-01,0.00010131915041711181,0.00021503411699086428,0.00013717483425578007,2.8808695940685677e-05,65536,36152,NUTS_NL_01m_2024.shp,NL361,2019,December,12
2020-03-01,2020-04-01,4.7790799726499245e-05,0.00010174195631407201,7.0775935473782e-05,1.4153281802032447e-05,65536,36152,NUTS_NL_01m_2024.shp,NL361,2020,March,3
2020-04-01,2020-05-01,2.8963260774617083e-05,8.112727664411068e-05,4.8374827367147336e-05,1.2274932399439014e-05,65536,49527,NUTS_NL_01m_2024.shp,NL361,2020,April,4
2020-05-01,2020-06-01,1.5291139789042063e-05,3.548260792740621e-05,2.740566949760954e-05,7.376516356503396e-06,65536,36152,NUTS_NL_01m_2024.shp,NL361,2020,May,5
2020-07-01,2020-08-01,6.110993854235858e-05,0.00012742057151626796,9.054930329715595e-05,1.4020888956912369e-05,65536,36152,NUTS_NL_01m_2024.shp,NL361,2020,July,7
2020-10-01,2020-11-01,4.64156037196517e-05,4.64156037196517e-05,4.64156037196517e-05,0.0,65536,63721,NUTS_NL_01m_2024.shp,NL361,2020,October,10
2020-12-01,2021-01-01,7.856879528844729e-05,0.00024480008869431913,0.00013957918417996745,3.6352699836443496e-05,65536,36152,NUTS_NL_01m_2024.shp,NL361,2020,December,12
2021-01-01,2021-02-01,5.872023029951379e-05,0.00010485755774425343,7.443856751027401e-05,8.877815041229755e-06,65536,36152,NUTS_NL_01m_2024.shp,NL361,2021,January,1
2021-02-01,2021-03-01,5.397805944085121e-05,0.00013153500913176686,8.379355996502783e-05,2.3857593850694746e-05,65536,36152,NUTS_NL_01m_2024.shp,NL361,2021,February,2
2021-03-01,2021-04-01,0.0001147857983596623,0.00041873735608533025,0.00021333124960416162,7.920240457247717e-05,65536,36152,NUTS_NL_01m_2024.shp,NL361,2021,March,3
2021-05-01,2021-06-01,6.122131162555888e-05,0.00011673774133669212,8.438399889279181e-05,1.3653943085537616e-05,65536,37112,NUTS_NL_01m_2024.shp,NL361,2021,May,5
2021-08-01,2021-09-01,4.269593773642555e-05,6.0218000726308674e-05,5.110268851157172e-05,5.35141895821801e-06,65536,54920,NUTS_NL_01m_2024.shp,NL361,2021,August,8
2021-12-01,2022-01-01,1.940971014846582e-05,0.00010122227104147896,5.95339081901815e-05,2.3780393546247903e-05,65536,52631,NUTS_NL_01m_2024.shp,NL361,2021,December,12
2022-02-01,2022-03-01,8.008088479982689e-05,0.0002261313929921016,0.00013517195512083503,2.8544358982906735e-05,65536,36152,NUTS_NL_01m_2024.shp,NL361,2022,February,2
2022-04-01,2022-05-01,3.6519730201689526e-05,5.042232805863023e-05,4.17900507066918e-05,4.833355519339273e-06,65536,53312,NUTS_NL_01m_2024.shp,NL361,2022,April,4
2022-08-01,2022-09-01,3.5347151424502954e-05,5.996237086947076e-05,4.926023962683606e-05,6.415128899100947e-06,65536,36152,NUTS_NL_01m_2024.shp,NL361,2022,August,8
2022-09-01,2022-10-01,0.00012594161671586335,0.00018960138550028205,0.00016094040795886476,1.4702625965434933e-05,65536,64653,NUTS_NL_01m_2024.shp,NL361,2022,September,9
2022-10-01,2022-11-01,7.60005132178776e-05,0.0001388726377626881,0.00011776689843466717,1.5979919440590392e-05,65536,45427,NUTS_NL_01m_2024.shp,NL361,2022,October,10
2022-11-01,2022-12-01,0.00010790211672428995,0.0002052919298876077,0.0001373785327436733,1.9633410453913537e-05,65536,42668,NUTS_NL_01m_2024.shp,NL361,2022,November,11
2023-01-01,2023-02-01,7.335639384109527e-05,0.00012537988368421793,9.471189720906924e-05,1.0869737713196207e-05,65536,56206,NUTS_NL_01m_2024.shp,NL361,2023,January,1
2023-02-01,2023-03-01,7.99749032012187e-05,0.00014715759607497603,0.00012056274917282222,1.3634949086757142e-05,65536,36152,NUTS_NL_01m_2024.shp,NL361,2023,February,2
2023-04-01,2023-05-01,4.301616627344629e-06,7.458366599166766e-05,3.902662819045209e-05,1.1529037187922246e-05,65536,36152,NUTS_NL_01m_2024.shp,NL361,2023,April,4
2023-05-01,2023-06-01,3.2200146961258724e-05,6.71402012812905e-05,5.1679477514389464e-05,9.65498856719364e-06,65536,36152,NUTS_NL_01m_2024.shp,NL361,2023,May,5
2023-06-01,2023-07-01,5.9179277741350234e-05,8.293360588140786e-05,7.108184953411025e-05,6.286390836966081e-06,65536,36152,NUTS_NL_01m_2024.shp,NL361,2023,June,6
2023-08-01,2023-09-01,-4.216758043185109e-06,8.295466977870092e-05,3.57586282808457e-05,1.565276166010475e-05,65536,36152,NUTS_NL_01m_2024.shp,NL361,2023,August,8
2023-09-01,2023-10-01,0.00010085449321195483,0.00015781655383761972,0.00014126479272092224,1.7287258392607775e-05,65536,44007,NUTS_NL_01m_2024.shp,NL361,2023,September,9
2023-11-01,2023-12-01,9.832320210989565e-05,0.00023128384782467037,0.00017570270273253088,3.780672189908299e-05,65536,36152,NUTS_NL_01m_2024.shp,NL361,2023,November,11
2023-12-01,2024-01-01,-2.6270452508470044e-05,1.6650063116685487e-05,-8.326940519151913e-07,1.7546397684310783e-05,65536,57087,NUTS_NL_01m_2024.shp,NL361,2023,December,12
2024-01-01,2024-02-01,4.828592864214443e-05,9.526752546662465e-05,6.755223579338733e-05,1.7125749017995735e-05,65536,61797,NUTS_NL_01m_2024.shp,NL361,2024,January,1
2024-03-01,2024-04-01,0.00010762889723991975,0.00010762889723991975,0.00010762889723991975,0.0,65536,64407,NUTS_NL_01m_2024.shp,NL361,2024,March,3
2024-04-01,2024-05-01,4.364265259937383e-05,0.00010747139458544552,7.238714322378182e-05,1.820112976984137e-05,65536,36465,NUTS_NL_01m_2024.shp,NL361,2024,April,4
2024-06-01,2024-07-01,-9.024426617543213e-06,2.8805323381675407e-05,1.7386097274055523e-05,6.992714654812059e-06,65536,45845,NUTS_NL_01m_2024.shp,NL361,2024,June,6
2024-07-01,2024-08-01,3.284963531768881e-05,3.757393278647214e-05,3.650108423654223e-05,1.0892640521087429e-06,65536,63997,NUTS_NL_01m_2024.shp,NL361,2024,July,7
2024-08-01,2024-09-01,2.354792559344787e-05,4.318564970162697e-05,3.225227543602489e-05,5.7889045413440165e-06,65536,36152,NUTS_NL_01m_2024.shp,NL361,2024,August,8
2018-05-01,2018-06-01,7.124666444724426e-05,0.00013349560322239995,9.538330210901812e-05,1.381228410928402e-05,65536,29488,NUTS_NL_01m_2024.shp,NL362,2018,May,5
2018-06-01,2018-07-01,4.2117739212699234e-05,0.00010530172585276887,6.200685330950532e-05,8.17713913760711e-06,65536,29488,NUTS_NL_01m_2024.shp,NL362,2018,June,6
2018-07-01,2018-08-01,6.916818529134616e-05,0.00012714252807199955,0.00010389417607905047,1.7095533111252824e-05,65536,29488,NUTS_NL_01m_2024.shp,NL362,2018,July,7
2018-08-01,2018-09-01,5.765762398368679e-05,0.00015433775843121111,0.00010180668463515748,2.675355437905222e-05,65536,39816,NUTS_NL_01m_2024.shp,NL362,2018,August,8
2018-10-01,2018-11-01,8.123648149194196e-05,0.00016436936857644469,0.00012097602162342251,3.122040063501314e-05,65536,46067,NUTS_NL_01m_2024.shp,NL362,2018,October,10
2018-11-01,2018-12-01,8.414031617576256e-05,0.00012030469952151179,0.00011432305718664763,1.0468900681384462e-05,65536,57120,NUTS_NL_01m_2024.shp,NL362,2018,November,11
2019-02-01,2019-03-01,6.436821422539651e-05,0.00010195314098382369,9.436760015176375e-05,5.077869816477947e-06,65536,35762,NUTS_NL_01m_2024.shp,NL362,2019,February,2
2019-03-01,2019-04-01,5.729165786760859e-05,6.921952444827184e-05,6.496008276360974e-05,4.726172485118848e-06,65536,29488,NUTS_NL_01m_2024.shp,NL362,2019,March,3
2019-05-01,2019-06-01,4.330509909777902e-05,5.53244462935254e-05,5.198254649775996e-05,1.6100294429359529e-06,65536,52384,NUTS_NL_01m_2024.shp,NL362,2019,May,5
2019-06-01,2019-07-01,4.998590156901628e-05,0.00014719234604854137,7.014822153794773e-05,1.4738824912752737e-05,65536,29488,NUTS_NL_01m_2024.shp,NL362,2019,June,6
2019-08-01,2019-09-01,7.810840179445222e-05,0.00015164197247941047,0.00011600075211881345,1.829889023256863e-05,65536,29488,NUTS_NL_01m_2024.shp,NL362,2019,August,8
2019-09-01,2019-10-01,4.886755414190702e-05,7.117378117982298e-05,6.336002439069693e-05,9.042413282151278e-06,65536,46919,NUTS_NL_01m_2024.shp,NL362,2019,September,9
2019-10-01,2019-11-01,0.00010184185521211475,0.00015509732475038618,0.00012608374757328749,1.3825503833978318e-05,65536,29488,NUTS_NL_01m_2024.shp,NL362,2019,October,10
2019-11-01,2019-12-01,0.00013729311467614025,0.0003729468153323978,0.00026315422005591276,7.413011087913547e-05,65536,29711,NUTS_NL_01m_2024.shp,NL362,2019,November,11
2019-12-01,2020-01-01,6.119396130088717e-05,0.00025953660951927304,0.00017693408287810668,4.2277407016769235e-05,65536,31623,NUTS_NL_01m_2024.shp,NL362,2019,December,12
2020-03-01,2020-04-01,5.3221461712382734e-05,0.00010480909259058535,8.100299080319635e-05,1.5016868577979658e-05,65536,29488,NUTS_NL_01m_2024.shp,NL362,2020,March,3
2020-04-01,2020-05-01,3.25394757965114e-05,5.933433203608729e-05,4.146549840144122e-05,9.106782294381256e-06,65536,58358,NUTS_NL_01m_2024.shp,NL362,2020,April,4
2020-05-01,2020-06-01,1.892677573778201e-05,4.588900992530398e-05,2.8177746020675754e-05,7.010482081915738e-06,65536,29488,NUTS_NL_01m_2024.shp,NL362,2020,May,5
2020-07-01,2020-08-01,8.594700921094045e-05,0.00019082994549535215,0.00012239939437818802,2.3345076529662135e-05,65536,36565,NUTS_NL_01m_2024.shp,NL362,2020,July,7
2020-12-01,2021-01-01,9.077969298232347e-05,0.00020970976038370281,0.00014471696752213923,3.4822563856686514e-05,65536,29488,NUTS_NL_01m_2024.shp,NL362,2020,December,12
2021-01-01,2021-02-01,7.246359746204689e-05,0.00013505514652933925,9.54584183768735e-05,9.164363284736121e-06,65536,29488,NUTS_NL_01m_2024.shp,NL362,2021,January,1
2021-02-01,2021-03-01,5.571480869548395e-05,0.00011765293311327696,8.852743063730463e-05,1.7746336214684856e-05,65536,29488,NUTS_NL_01m_2024.shp,NL362,2021,February,2
2021-03-01,2021-04-01,0.00013665635196957737,0.00029236465343274176,0.0002532591811119253,3.0493240121333994e-05,65536,29488,NUTS_NL_01m_2024.shp,NL362,2021,March,3
2021-05-01,2021-06-01,6.122131162555888e-05,0.00020063293050043285,9.626888194053008e-05,1.772168266357184e-05,65536,36624,NUTS_NL_01m_2024.shp,NL362,2021,May,5
2021-07-01,2021-08-01,5.2513576520141214e-05,5.2513576520141214e-05,5.2513576520141214e-05,0.0,65536,64285,NUTS_NL_01m_2024.shp,NL362,2021,July,7
2021-08-01,2021-09-01,3.087392178713344e-05,6.644662789767608e-05,4.1728285327769425e-05,1.380611425182816e-05,65536,56825,NUTS_NL_01m_2024.shp,NL362,2021,August,8
2021-12-01,2022-01-01,1.940971014846582e-05,9.640748612582684e-05,7.201958210711842e-05,2.1573585658756268e-05,65536,47093,NUTS_NL_01m_2024.shp,NL362,2021,December,12
2022-02-01,2022-03-01,8.008088479982689e-05,0.00024322612443938851,0.00017963125044389905,5.1391635869296734e-05,65536,29488,NUTS_NL_01m_2024.shp,NL362,2022,February,2
2022-04-01,2022-05-01,3.5660388675751165e-05,6.10021197644528e-05,4.13295308649439e-05,4.870066111129866e-06,65536,39742,NUTS_NL_01m_2024.shp,NL362,2022,April,4
2022-05-01,2022-06-01,0.0001526110718259588,0.0001526110718259588,0.0001526110718259588,0.0,65536,64878,NUTS_NL_01m_2024.shp,NL362,2022,May,5
2022-08-01,2022-09-01,4.019809784949757e-05,6.387451867340133e-05,5.025529085541717e-05,8.343630041138016e-06,65536,29488,NUTS_NL_01m_2024.shp,NL362,2022,August,8
2022-09-01,2022-10-01,0.00012712579336948693,0.00014214451948646456,0.00012724484875634032,1.0466029392103177e-06,65536,60077,NUTS_NL_01m_2024.shp,NL362,2022,September,9
2022-10-01,2022-11-01,8.912092744139954e-05,0.0001633769425097853,0.00012380504417870206,2.6116428444606106e-05,65536,40550,NUTS_NL_01m_2024.shp,NL362,2022,October,10
