interval_from,interval_to,o3_B0_min,o3_B0_max,o3_B0_mean,o3_B0_stDev,o3_B0_sampleCount,o3_B0_noDataCount,shapefile,NUTS_ID,year,month,month_num
2022-09-01,2022-10-01,0.13619956374168396,0.14607174694538116,0.14090581897999066,0.0014613844961472156,65536,39184,NUTS_SL_01m_2024.shp,SI03,2022,September,9
2022-10-01,2022-11-01,0.11790463328361511,0.12356102466583252,0.1206153132706773,0.0011168080811905393,65536,39184,NUTS_SL_01m_2024.shp,SI03,2022,October,10
2022-11-01,2022-12-01,0.1344192773103714,0.1450568437576294,0.14072360605867743,0.0024685903394831717,65536,39184,NUTS_SL_01m_2024.shp,SI03,2022,November,11
2022-12-01,2023-01-01,0.13279815018177032,0.14528508484363556,0.13929606915825304,0.0022661946685026226,65536,39184,NUTS_SL_01m_2024.shp,SI03,2022,December,12
2023-01-01,2023-02-01,0.14006668329238892,0.14856499433517456,0.14453618294086226,0.0014828977776332674,65536,39184,NUTS_SL_01m_2024.shp,SI03,2023,January,1
2023-02-01,2023-03-01,0.1418178677558899,0.16444408893585205,0.14992895129950431,0.0033759175316876457,65536,39184,NUTS_SL_01m_2024.shp,SI03,2023,February,2
2023-03-01,2023-04-01,0.14531809091567993,0.1538029909133911,0.1491193451201091,0.001337196202797251,65536,39184,NUTS_SL_01m_2024.shp,SI03,2023,March,3
2023-04-01,2023-05-01,0.14719019830226898,0.1574980914592743,0.1523690004394818,0.0017093872155670342,65536,39184,NUTS_SL_01m_2024.shp,SI03,2023,April,4
2023-05-01,2023-06-01,0.14501693844795227,0.15319480001926422,0.1489833936408505,0.0012972919472238388,65536,39184,NUTS_SL_01m_2024.shp,SI03,2023,May,5
2023-06-01,2023-07-01,0.13563172519207,0.14546754956245422,0.14091795438060306,0.0018039761502588916,65536,39184,NUTS_SL_01m_2024.shp,SI03,2023,June,6
2023-07-01,2023-08-01,0.14512315392494202,0.15397371351718903,0.1495479992356164,0.0013131133970078381,65536,39184,NUTS_SL_01m_2024.shp,SI03,2023,July,7
2023-08-01,2023-09-01,0.13831579685211182,0.14731933176517487,0.14394359278046465,0.001566915941748557,65536,39184,NUTS_SL_01m_2024.shp,SI03,2023,August,8
2023-09-01,2023-10-01,0.12295453250408173,0.12923739850521088,0.12595210536853924,0.0010292695073138615,65536,39357,NUTS_SL_01m_2024.shp,SI03,2023,September,9
2023-10-01,2023-11-01,0.13981682062149048,0.15205614268779755,0.14541125243657524,0.0021429113167113862,65536,39184,NUTS_SL_01m_2024.shp,SI03,2023,October,10
2023-11-01,2023-12-01,0.13239814341068268,0.13942234218120575,0.13511819100153322,0.0011387923528533878,65536,39184,NUTS_SL_01m_2024.shp,SI03,2023,November,11
2023-12-01,2024-01-01,0.12933216989040375,0.13497337698936462,0.13239703208443415,0.0009884131943707927,65536,39184,NUTS_SL_01m_2024.shp,SI03,2023,December,12
2018-04-01,2018-05-01,0.14676518738269806,0.15172316133975983,0.14911735112627847,0.0012100748104439854,65536,33747,NUTS_SL_01m_2024.shp,SI031,2018,April,4
2018-05-01,2018-06-01,0.14616520702838898,0.14970621466636658,0.1481406441137515,0.0006667162438281086,65536,33747,NUTS_SL_01m_2024.shp,SI031,2018,May,5
2018-06-01,2018-07-01,0.14992296695709229,0.1553226262331009,0.15365142736896265,0.0010822122249514422,65536,33747,NUTS_SL_01m_2024.shp,SI031,2018,June,6
2018-07-01,2018-08-01,0.1385044902563095,0.1410335749387741,0.14003926433875716,0.0004164944171435931,65536,33747,NUTS_SL_01m_2024.shp,SI031,2018,July,7
2018-08-01,2018-09-01,0.13663852214813232,0.14060133695602417,0.13858902871190648,0.0009853048258251474,65536,33747,NUTS_SL_01m_2024.shp,SI031,2018,August,8
2018-09-01,2018-10-01,0.12458678334951401,0.12790000438690186,0.12606723673055584,0.0007556580369580346,65536,33747,NUTS_SL_01m_2024.shp,SI031,2018,September,9
2018-10-01,2018-11-01,0.1285397857427597,0.13132338225841522,0.12987165983983312,0.0007166542208391578,65536,33747,NUTS_SL_01m_2024.shp,SI031,2018,October,10
2018-11-01,2018-12-01,0.13163842260837555,0.13620305061340332,0.13377764679067672,0.0009715802401531906,65536,33747,NUTS_SL_01m_2024.shp,SI031,2018,November,11
2018-12-01,2019-01-01,0.14649823307991028,0.15170899033546448,0.14921073374331126,0.0009701206753356133,65536,33747,NUTS_SL_01m_2024.shp,SI031,2018,December,12
2019-01-01,2019-02-01,0.1808588057756424,0.1853533685207367,0.18334226578707447,0.0010519442177812034,65536,33747,NUTS_SL_01m_2024.shp,SI031,2019,January,1
2019-02-01,2019-03-01,0.12884287536144257,0.13286788761615753,0.13107862494968706,0.000821571579346356,65536,33747,NUTS_SL_01m_2024.shp,SI031,2019,February,2
2019-03-01,2019-04-01,0.16218750178813934,0.16641904413700104,0.16400713500300804,0.0008673709962240576,65536,33747,NUTS_SL_01m_2024.shp,SI031,2019,March,3
2019-04-01,2019-05-01,0.15812338888645172,0.1687394678592682,0.16243336586843957,0.002661192165299317,65536,33747,NUTS_SL_01m_2024.shp,SI031,2019,April,4
2019-05-01,2019-06-01,0.15765613317489624,0.16166892647743225,0.159636489848461,0.0011233590992722313,65536,33747,NUTS_SL_01m_2024.shp,SI031,2019,May,5
2019-06-01,2019-07-01,0.14361751079559326,0.14750920236110687,0.1454625441719859,0.0007952333059884983,65536,33747,NUTS_SL_01m_2024.shp,SI031,2019,June,6
2019-07-01,2019-08-01,0.1394992619752884,0.1427270770072937,0.14080061576469524,0.0007978177274979615,65536,33747,NUTS_SL_01m_2024.shp,SI031,2019,July,7
2019-08-01,2019-09-01,0.12932032346725464,0.1331925094127655,0.13102253495628807,0.0007970955980666002,65536,33747,NUTS_SL_01m_2024.shp,SI031,2019,August,8
2019-09-01,2019-10-01,0.12271848320960999,0.1260814517736435,0.12411642945385873,0.0008555449228432354,65536,33747,NUTS_SL_01m_2024.shp,SI031,2019,September,9
2019-10-01,2019-11-01,0.13321758806705475,0.13681478798389435,0.13515262547518794,0.0007370774796433878,65536,33747,NUTS_SL_01m_2024.shp,SI031,2019,October,10
2019-11-01,2019-12-01,0.12468200922012329,0.12961448729038239,0.12658456702015838,0.0010832197388441493,65536,33747,NUTS_SL_01m_2024.shp,SI031,2019,November,11
2019-12-01,2020-01-01,0.1382744163274765,0.14243768155574799,0.14055424702211042,0.0010288933521856428,65536,33747,NUTS_SL_01m_2024.shp,SI031,2019,December,12
2020-01-01,2020-02-01,0.13665242493152618,0.1394955813884735,0.13808412169931336,0.0006407221812528408,65536,33747,NUTS_SL_01m_2024.shp,SI031,2020,January,1
2020-02-01,2020-03-01,0.13403937220573425,0.1397891789674759,0.13760199290997335,0.0011396249156261538,65536,33747,NUTS_SL_01m_2024.shp,SI031,2020,February,2
2020-03-01,2020-04-01,0.18771260976791382,0.19449064135551453,0.19089940563254307,0.0013267250375440978,65536,33747,NUTS_SL_01m_2024.shp,SI031,2020,March,3
2020-04-01,2020-05-01,0.15740330517292023,0.16200201213359833,0.16005437423483934,0.0009693997087553823,65536,33747,NUTS_SL_01m_2024.shp,SI031,2020,April,4
2020-05-01,2020-06-01,0.15216064453125,0.1574064940214157,0.155096961052034,0.001312496029006992,65536,33747,NUTS_SL_01m_2024.shp,SI031,2020,May,5
2020-06-01,2020-07-01,0.13666699826717377,0.14198565483093262,0.13922604758682225,0.001132896425041824,65536,33747,NUTS_SL_01m_2024.shp,SI031,2020,June,6
2020-07-01,2020-08-01,0.13300251960754395,0.13578322529792786,0.13469170291276703,0.0005989191293415888,65536,33747,NUTS_SL_01m_2024.shp,SI031,2020,July,7
2020-08-01,2020-09-01,0.13525575399398804,0.14063575863838196,0.13789073445465083,0.0010244779028856581,65536,33747,NUTS_SL_01m_2024.shp,SI031,2020,August,8
2020-09-01,2020-10-01,0.12229657918214798,0.1265048235654831,0.12416953149724862,0.000966069938133017,65536,33747,NUTS_SL_01m_2024.shp,SI031,2020,September,9
2020-10-01,2020-11-01,0.12387165427207947,0.128560870885849,0.12645092994905635,0.0009286052453476554,65536,33747,NUTS_SL_01m_2024.shp,SI031,2020,October,10
2020-11-01,2020-12-01,0.12925642728805542,0.13184385001659393,0.13066228482310976,0.0006291399993753404,65536,33747,NUTS_SL_01m_2024.shp,SI031,2020,November,11
2020-12-01,2021-01-01,0.13949057459831238,0.1444598287343979,0.14187018356673722,0.0011589292944868127,65536,33747,NUTS_SL_01m_2024.shp,SI031,2020,December,12
2021-01-01,2021-02-01,0.16079261898994446,0.16521970927715302,0.16318815024356098,0.0007845308222367257,65536,33747,NUTS_SL_01m_2024.shp,SI031,2021,January,1
2021-02-01,2021-03-01,0.1544213891029358,0.16016748547554016,0.1574083959442424,0.0012855995329413786,65536,33747,NUTS_SL_01m_2024.shp,SI031,2021,February,2
2021-03-01,2021-04-01,0.14956048130989075,0.15412567555904388,0.15193198883117953,0.0009989564305433346,65536,33747,NUTS_SL_01m_2024.shp,SI031,2021,March,3
2021-04-01,2021-05-01,0.15546557307243347,0.16518260538578033,0.1611171947865014,0.0016920407163750605,65536,33747,NUTS_SL_01m_2024.shp,SI031,2021,April,4
2021-05-01,2021-06-01,0.16400016844272614,0.1685471534729004,0.16658839422052463,0.0008729446768128215,65536,33747,NUTS_SL_01m_2024.shp,SI031,2021,May,5
2021-06-01,2021-07-01,0.14140062034130096,0.1479637175798416,0.1451937022779995,0.0011262229205311178,65536,33747,NUTS_SL_01m_2024.shp,SI031,2021,June,6
2021-07-01,2021-08-01,0.1349521279335022,0.1379367858171463,0.13606485046071054,0.0005410151940202497,65536,33747,NUTS_SL_01m_2024.shp,SI031,2021,July,7
2021-08-01,2021-09-01,0.1510213017463684,0.15593653917312622,0.1532541195680618,0.00110325417598076,65536,33747,NUTS_SL_01m_2024.shp,SI031,2021,August,8
2021-09-01,2021-10-01,0.134951651096344,0.13718338310718536,0.1357536799979531,0.00044968193082483074,65536,33747,NUTS_SL_01m_2024.shp,SI031,2021,September,9
2021-10-01,2021-11-01,0.1259552240371704,0.13259197771549225,0.1288280644659699,0.0013193678458505525,65536,33747,NUTS_SL_01m_2024.shp,SI031,2021,October,10
2021-11-01,2021-12-01,0.14801885187625885,0.1514187604188919,0.14974145511477363,0.0007942103215305814,65536,33747,NUTS_SL_01m_2024.shp,SI031,2021,November,11
2021-12-01,2022-01-01,0.12244775146245956,0.12630701065063477,0.12427444826507872,0.0008133330620693483,65536,33747,NUTS_SL_01m_2024.shp,SI031,2021,December,12
2022-01-01,2022-02-01,0.16420292854309082,0.16757678985595703,0.16571851237071283,0.0008072611457386293,65536,33747,NUTS_SL_01m_2024.shp,SI031,2022,January,1
2022-02-01,2022-03-01,0.1890510469675064,0.19616636633872986,0.1935218266760506,0.0012976813729766341,65536,33747,NUTS_SL_01m_2024.shp,SI031,2022,February,2
2022-03-01,2022-04-01,0.1616101711988449,0.16515564918518066,0.16393765806355048,0.0006963022203243446,65536,33747,NUTS_SL_01m_2024.shp,SI031,2022,March,3
2022-04-01,2022-05-01,0.15667375922203064,0.1640423685312271,0.16146245986169822,0.0012854445026953584,65536,33747,NUTS_SL_01m_2024.shp,SI031,2022,April,4
2022-05-01,2022-06-01,0.15532881021499634,0.1597437709569931,0.1573309862043508,0.0008956740107378435,65536,33747,NUTS_SL_01m_2024.shp,SI031,2022,May,5
2022-06-01,2022-07-01,0.1408051997423172,0.1437365859746933,0.14245108185749172,0.0005833348426838271,65536,33747,NUTS_SL_01m_2024.shp,SI031,2022,June,6
2022-07-01,2022-08-01,0.1437077820301056,0.1471555531024933,0.1455063038034833,0.0009176872308464881,65536,33747,NUTS_SL_01m_2024.shp,SI031,2022,July,7
2022-08-01,2022-09-01,0.13586676120758057,0.14094489812850952,0.13867357729348628,0.0009850478996572245,65536,33747,NUTS_SL_01m_2024.shp,SI031,2022,August,8
2022-09-01,2022-10-01,0.13898789882659912,0.14607174694538116,0.1422933527381288,0.0015832237770588855,65536,33747,NUTS_SL_01m_2024.shp,SI031,2022,September,9
2022-10-01,2022-11-01,0.11911065876483917,0.12356102466583252,0.12126617808761123,0.0008958678860530098,65536,33747,NUTS_SL_01m_2024.shp,SI031,2022,October,10
2022-11-01,2022-12-01,0.1344192773103714,0.13935469090938568,0.13696144195688106,0.0012140413986585388,65536,33747,NUTS_SL_01m_2024.shp,SI031,2022,November,11
2022-12-01,2023-01-01,0.1402091681957245,0.14528508484363556,0.1426322393541442,0.0010106866014450862,65536,33747,NUTS_SL_01m_2024.shp,SI031,2022,December,12
2023-01-01,2023-02-01,0.140981063246727,0.14764797687530518,0.14452875216291278,0.0013969922216989024,65536,33747,NUTS_SL_01m_2024.shp,SI031,2023,January,1
2023-02-01,2023-03-01,0.1418178677558899,0.15100383758544922,0.1472051905026224,0.002092247252034018,65536,33747,NUTS_SL_01m_2024.shp,SI031,2023,February,2
2023-03-01,2023-04-01,0.1467028260231018,0.1525968462228775,0.14997525055060715,0.0012439571506739793,65536,33747,NUTS_SL_01m_2024.shp,SI031,2023,March,3
2023-04-01,2023-05-01,0.15015137195587158,0.1574980914592743,0.15379383546023448,0.001416100696082966,65536,33747,NUTS_SL_01m_2024.shp,SI031,2023,April,4
2023-05-01,2023-06-01,0.14794717729091644,0.15319480001926422,0.15098093429163062,0.001123530316430406,65536,33747,NUTS_SL_01m_2024.shp,SI031,2023,May,5
2023-06-01,2023-07-01,0.14130987226963043,0.14546754956245422,0.14350252062904476,0.0008243136123031027,65536,33747,NUTS_SL_01m_2024.shp,SI031,2023,June,6
2023-07-01,2023-08-01,0.1476745456457138,0.1522882878780365,0.14947153930967746,0.0007903183182229245,65536,33747,NUTS_SL_01m_2024.shp,SI031,2023,July,7
2023-08-01,2023-09-01,0.1430697739124298,0.1458960920572281,0.1444945942009675,0.0006594533156144237,65536,33747,NUTS_SL_01m_2024.shp,SI031,2023,August,8
2023-09-01,2023-10-01,0.12439437210559845,0.12863560020923615,0.12653243515373666,0.0008367923051910591,65536,33747,NUTS_SL_01m_2024.shp,SI031,2023,September,9
2023-10-01,2023-11-01,0.14080986380577087,0.1465330421924591,0.14350252675797864,0.0010693380883897469,65536,33747,NUTS_SL_01m_2024.shp,SI031,2023,October,10
2023-11-01,2023-12-01,0.13453486561775208,0.13942234218120575,0.137074672864842,0.0009882495566948847,65536,33747,NUTS_SL_01m_2024.shp,SI031,2023,November,11
2023-12-01,2024-01-01,0.13031744956970215,0.13372153043746948,0.1318034896372008,0.0006893291494424256,65536,33747,NUTS_SL_01m_2024.shp,SI031,2023,December,12
2018-04-01,2018-05-01,0.14583049714565277,0.15146322548389435,0.14907824826028812,0.0011622139630018842,65536,27923,NUTS_SL_01m_2024.shp,SI032,2018,April,4
2018-05-01,2018-06-01,0.142412930727005,0.1498083621263504,0.1472621257335311,0.0013754919159665562,65536,27923,NUTS_SL_01m_2024.shp,SI032,2018,May,5
2018-06-01,2018-07-01,0.14831441640853882,0.15416420996189117,0.15159671641073125,0.0014081517014230356,65536,27923,NUTS_SL_01m_2024.shp,SI032,2018,June,6
2018-07-01,2018-08-01,0.13897445797920227,0.1413789689540863,0.14016233716204066,0.0006016567197883953,65536,27923,NUTS_SL_01m_2024.shp,SI032,2018,July,7
2018-08-01,2018-09-01,0.13605937361717224,0.13744573295116425,0.13661512860654207,0.0005406862499120322,65536,61722,NUTS_SL_01m_2024.shp,SI032,2018,August,8
2018-09-01,2018-10-01,0.1237821877002716,0.1293320208787918,0.12610283898644162,0.0009663404578250241,65536,27923,NUTS_SL_01m_2024.shp,SI032,2018,September,9
2018-10-01,2018-11-01,0.12787051498889923,0.13199101388454437,0.12985024997926442,0.0007803720435563549,65536,27923,NUTS_SL_01m_2024.shp,SI032,2018,October,10
2018-11-01,2018-12-01,0.13065843284130096,0.13499242067337036,0.132591400462186,0.000808330425455977,65536,27923,NUTS_SL_01m_2024.shp,SI032,2018,November,11
2018-12-01,2019-01-01,0.14579853415489197,0.15347516536712646,0.1492829504673048,0.001243805973521951,65536,27923,NUTS_SL_01m_2024.shp,SI032,2018,December,12
2019-01-01,2019-02-01,0.18217387795448303,0.18702711164951324,0.184683900084926,0.0011175665349286144,65536,27923,NUTS_SL_01m_2024.shp,SI032,2019,January,1
2019-02-01,2019-03-01,0.127300426363945,0.1334906369447708,0.12996552762043087,0.0010895710614770506,65536,27923,NUTS_SL_01m_2024.shp,SI032,2019,February,2
2019-03-01,2019-04-01,0.15969468653202057,0.16606520116329193,0.16313878523971548,0.0010771098069774713,65536,27923,NUTS_SL_01m_2024.shp,SI032,2019,March,3
2019-04-01,2019-05-01,0.15877677500247955,0.16848249733448029,0.16272970811679513,0.0021786644145701155,65536,27923,NUTS_SL_01m_2024.shp,SI032,2019,April,4
2019-05-01,2019-06-01,0.1560641974210739,0.16119664907455444,0.15887426318989983,0.00123364502762611,65536,27923,NUTS_SL_01m_2024.shp,SI032,2019,May,5
2019-06-01,2019-07-01,0.1435287594795227,0.14728273451328278,0.14539071870944253,0.0007606855458387076,65536,27923,NUTS_SL_01m_2024.shp,SI032,2019,June,6
2019-07-01,2019-08-01,0.13441762328147888,0.14323684573173523,0.14030234501523617,0.0014621355291728612,65536,27923,NUTS_SL_01m_2024.shp,SI032,2019,July,7
2019-08-01,2019-09-01,0.1279563009738922,0.13243696093559265,0.13097602086671484,0.0007217665823084457,65536,27923,NUTS_SL_01m_2024.shp,SI032,2019,August,8
2019-09-01,2019-10-01,0.12188553810119629,0.12580879032611847,0.12391521565136149,0.00080691454114026,65536,27923,NUTS_SL_01m_2024.shp,SI032,2019,September,9
2019-10-01,2019-11-01,0.1332247406244278,0.13691145181655884,0.13479487479408128,0.000817192030388078,65536,27923,NUTS_SL_01m_2024.shp,SI032,2019,October,10
2019-11-01,2019-12-01,0.12253079563379288,0.12733449041843414,0.12522257164957035,0.0009866360086995308,65536,27923,NUTS_SL_01m_2024.shp,SI032,2019,November,11
2019-12-01,2020-01-01,0.13845917582511902,0.14243768155574799,0.13984343588171733,0.0008297398439142951,65536,27923,NUTS_SL_01m_2024.shp,SI032,2019,December,12
2020-01-01,2020-02-01,0.1359511911869049,0.13875333964824677,0.13743991951744686,0.0006497121554989539,65536,27923,NUTS_SL_01m_2024.shp,SI032,2020,January,1
2020-02-01,2020-03-01,0.13326138257980347,0.13982702791690826,0.13710458148181254,0.0012760509314316566,65536,27923,NUTS_SL_01m_2024.shp,SI032,2020,February,2
2020-03-01,2020-04-01,0.1868678778409958,0.1945810168981552,0.18976794757146812,0.0015556336721762175,65536,27923,NUTS_SL_01m_2024.shp,SI032,2020,March,3
2020-04-01,2020-05-01,0.15531903505325317,0.1621895432472229,0.15930264283482673,0.0012596929469671147,65536,27923,NUTS_SL_01m_2024.shp,SI032,2020,April,4
2020-05-01,2020-06-01,0.14886732399463654,0.15718315541744232,0.1540648729259607,0.0015420401455419185,65536,27923,NUTS_SL_01m_2024.shp,SI032,2020,May,5
2020-06-01,2020-07-01,0.13591989874839783,0.1410834640264511,0.13905678264745347,0.00102521219219829,65536,27923,NUTS_SL_01m_2024.shp,SI032,2020,June,6
2020-07-01,2020-08-01,0.1297823041677475,0.13727743923664093,0.13313837990933883,0.0013064937193601625,65536,27923,NUTS_SL_01m_2024.shp,SI032,2020,July,7
2020-08-01,2020-09-01,0.13525575399398804,0.1404060423374176,0.1379580718943488,0.0009543442161199002,65536,27923,NUTS_SL_01m_2024.shp,SI032,2020,August,8
2020-09-01,2020-10-01,0.12191566079854965,0.12703344225883484,0.12445415522736546,0.0011124012823884328,65536,27923,NUTS_SL_01m_2024.shp,SI032,2020,September,9
2020-10-01,2020-11-01,0.12381122261285782,0.12796436250209808,0.12609011709917473,0.0009167059066373944,65536,27923,NUTS_SL_01m_2024.shp,SI032,2020,October,10
2020-11-01,2020-12-01,0.12840840220451355,0.1324124038219452,0.1308388676181096,0.0009088381886595436,65536,27923,NUTS_SL_01m_2024.shp,SI032,2020,November,11
2020-12-01,2021-01-01,0.1405080407857895,0.14620475471019745,0.14400522679631694,0.0010239486064940646,65536,27923,NUTS_SL_01m_2024.shp,SI032,2020,December,12
2021-01-01,2021-02-01,0.1594254970550537,0.16530975699424744,0.16253799506931596,0.0009858199185552997,65536,27923,NUTS_SL_01m_2024.shp,SI032,2021,January,1
2021-02-01,2021-03-01,0.15256282687187195,0.15391157567501068,0.1531758945096623,0.0006715819489883463,65536,65525,NUTS_SL_01m_2024.shp,SI032,2021,February,2
2021-03-01,2021-04-01,0.14906267821788788,0.15400606393814087,0.15148132648889917,0.0010329053316460105,65536,27923,NUTS_SL_01m_2024.shp,SI032,2021,March,3
2021-04-01,2021-05-01,0.1556873619556427,0.16518260538578033,0.16017905693892814,0.0021845804749159475,65536,27923,NUTS_SL_01m_2024.shp,SI032,2021,April,4
2021-05-01,2021-06-01,0.16033247113227844,0.16932451725006104,0.1650719614126781,0.0014212316222399514,65536,27923,NUTS_SL_01m_2024.shp,SI032,2021,May,5
2021-06-01,2021-07-01,0.14082665741443634,0.1471153199672699,0.1443154971503952,0.0013897250301468786,65536,27923,NUTS_SL_01m_2024.shp,SI032,2021,June,6
2021-07-01,2021-08-01,0.13533490896224976,0.1415785700082779,0.1374590944594755,0.0012235226511777204,65536,27923,NUTS_SL_01m_2024.shp,SI032,2021,July,7
2021-08-01,2021-09-01,0.15044154226779938,0.15485312044620514,0.15249791904117893,0.0008830003454086689,65536,27923,NUTS_SL_01m_2024.shp,SI032,2021,August,8
2021-09-01,2021-10-01,0.13311277329921722,0.13686037063598633,0.13523378353818075,0.0008407540865299165,65536,27923,NUTS_SL_01m_2024.shp,SI032,2021,September,9
2021-10-01,2021-11-01,0.1259552240371704,0.13155370950698853,0.12855475440784092,0.0010606892409511784,65536,27923,NUTS_SL_01m_2024.shp,SI032,2021,October,10
2021-11-01,2021-12-01,0.14557777345180511,0.1515672504901886,0.14880608426742709,0.001081352436491072,65536,27923,NUTS_SL_01m_2024.shp,SI032,2021,November,11
2021-12-01,2022-01-01,0.12161852419376373,0.1253187209367752,0.1236263511843703,0.0007239289241411201,65536,27923,NUTS_SL_01m_2024.shp,SI032,2021,December,12
2022-01-01,2022-02-01,0.16249147057533264,0.16776452958583832,0.16622601235993378,0.0007935156373596626,65536,27923,NUTS_SL_01m_2024.shp,SI032,2022,January,1
2022-02-01,2022-03-01,0.18384209275245667,0.19629892706871033,0.1896370167931189,0.0029056076409894284,65536,27923,NUTS_SL_01m_2024.shp,SI032,2022,February,2
2022-03-01,2022-04-01,0.16257309913635254,0.1651507467031479,0.16382325413368948,0.000554441413430271,65536,27923,NUTS_SL_01m_2024.shp,SI032,2022,March,3
2022-04-01,2022-05-01,0.15707170963287354,0.16289255023002625,0.16017825447695005,0.0011573578815556403,65536,27923,NUTS_SL_01m_2024.shp,SI032,2022,April,4
2022-05-01,2022-06-01,0.15290865302085876,0.16057568788528442,0.15731220483911418,0.0011685609091905847,65536,27923,NUTS_SL_01m_2024.shp,SI032,2022,May,5
2022-06-01,2022-07-01,0.13568833470344543,0.1441294550895691,0.14069930268182523,0.0015554724496232375,65536,27923,NUTS_SL_01m_2024.shp,SI032,2022,June,6
2022-07-01,2022-08-01,0.14090093970298767,0.1467149555683136,0.14355962367395864,0.0011821930654592958,65536,27923,NUTS_SL_01m_2024.shp,SI032,2022,July,7
2022-08-01,2022-09-01,0.13481919467449188,0.14056365191936493,0.1380563804423344,0.0009289385415067925,65536,27923,NUTS_SL_01m_2024.shp,SI032,2022,August,8
2022-09-01,2022-10-01,0.13895657658576965,0.14385905861854553,0.14155555718904708,0.0010716185706219944,65536,27923,NUTS_SL_01m_2024.shp,SI032,2022,September,9
2022-10-01,2022-11-01,0.11911065876483917,0.122892364859581,0.12119777222913893,0.0007504523936900336,65536,27923,NUTS_SL_01m_2024.shp,SI032,2022,October,10
2022-11-01,2022-12-01,0.13624046742916107,0.14157217741012573,0.1380399376549305,0.000916303889287379,65536,27923,NUTS_SL_01m_2024.shp,SI032,2022,November,11
2022-12-01,2023-01-01,0.13792924582958221,0.14429070055484772,0.14124175462906235,0.0013153258421444481,65536,27923,NUTS_SL_01m_2024.shp,SI032,2022,December,12
2023-01-01,2023-02-01,0.14118506014347076,0.14780990779399872,0.1444073090630796,0.0012434774703041819,65536,27923,NUTS_SL_01m_2024.shp,SI032,2023,January,1
2023-02-01,2023-03-01,0.14499542117118835,0.15302592515945435,0.14789551646178895,0.0014920161508559062,65536,27923,NUTS_SL_01m_2024.shp,SI032,2023,February,2
2023-03-01,2023-04-01,0.14666256308555603,0.15266287326812744,0.1496152096872341,0.0012348639814881372,65536,27923,NUTS_SL_01m_2024.shp,SI032,2023,March,3
2023-04-01,2023-05-01,0.14899905025959015,0.1556866317987442,0.15337794793847537,0.001312722059516284,65536,27923,NUTS_SL_01m_2024.shp,SI032,2023,April,4
2023-05-01,2023-06-01,0.14744988083839417,0.15141674876213074,0.14905720545118642,0.0008676899922149162,65536,27923,NUTS_SL_01m_2024.shp,SI032,2023,May,5
2023-06-01,2023-07-01,0.13976727426052094,0.14445333182811737,0.14219986248285027,0.0009107391417624856,65536,27923,NUTS_SL_01m_2024.shp,SI032,2023,June,6
2023-07-01,2023-08-01,0.1479760706424713,0.1522882878780365,0.14977984655070928,0.0009532122012974783,65536,27923,NUTS_SL_01m_2024.shp,SI032,2023,July,7
2023-08-01,2023-09-01,0.14037781953811646,0.14731933176517487,0.14450168053395912,0.0012732701917334984,65536,27923,NUTS_SL_01m_2024.shp,SI032,2023,August,8
2023-09-01,2023-10-01,0.12404891103506088,0.12923739850521088,0.12619131968731728,0.0010700581635771872,65536,28089,NUTS_SL_01m_2024.shp,SI032,2023,September,9
2023-10-01,2023-11-01,0.13981682062149048,0.14667987823486328,0.14367037483970516,0.0013452119713052812,65536,27923,NUTS_SL_01m_2024.shp,SI032,2023,October,10
2023-11-01,2023-12-01,0.13374564051628113,0.13831180334091187,0.1353297202446516,0.0008143984235543106,65536,27923,NUTS_SL_01m_2024.shp,SI032,2023,November,11
2023-12-01,2024-01-01,0.13070201873779297,0.13490372896194458,0.13276377847117152,0.0010295600194318072,65536,27923,NUTS_SL_01m_2024.shp,SI032,2023,December,12
2018-04-01,2018-05-01,0.1452852189540863,0.15157324075698853,0.1491964988192214,0.001305500864264668,65536,26791,NUTS_SL_01m_2024.shp,SI033,2018,April,4
2018-05-01,2018-06-01,0.1389104127883911,0.1476527601480484,0.14490783780424757,0.0016494300465934556,65536,26791,NUTS_SL_01m_2024.shp,SI033,2018,May,5
2018-06-01,2018-07-01,0.1462354063987732,0.15340164303779602,0.15028105209467282,0.0018104821981266219,65536,26791,NUTS_SL_01m_2024.shp,SI033,2018,June,6
2018-07-01,2018-08-01,0.1386486291885376,0.1411670595407486,0.13993628321116808,0.0007597029467415606,65536,26791,NUTS_SL_01m_2024.shp,SI033,2018,July,7
2018-08-01,2018-09-01,0.13597171008586884,0.13772806525230408,0.13695909663283146,0.0005003113611043679,65536,26791,NUTS_SL_01m_2024.shp,SI033,2018,August,8
2018-09-01,2018-10-01,0.12373822182416916,0.12765580415725708,0.12548964595522313,0.0008109447796931977,65536,26791,NUTS_SL_01m_2024.shp,SI033,2018,September,9
2018-10-01,2018-11-01,0.12808281183242798,0.1306614875793457,0.12944100546381448,0.0005310139086774765,65536,26791,NUTS_SL_01m_2024.shp,SI033,2018,October,10
2018-11-01,2018-12-01,0.13065843284130096,0.1346631646156311,0.133277131816868,0.0007044180639274067,65536,26791,NUTS_SL_01m_2024.shp,SI033,2018,November,11
2018-12-01,2019-01-01,0.1451006680727005,0.14971812069416046,0.14720874902109563,0.0009597830255074609,65536,26791,NUTS_SL_01m_2024.shp,SI033,2018,December,12
2019-01-01,2019-02-01,0.17937172949314117,0.18551813066005707,0.18245143571858638,0.0011443537134514152,65536,26791,NUTS_SL_01m_2024.shp,SI033,2019,January,1
