interval_from,interval_to,hcho_B0_min,hcho_B0_max,hcho_B0_mean,hcho_B0_stDev,hcho_B0_sampleCount,hcho_B0_noDataCount,shapefile,NUTS_ID,year,month,month_num
2021-12-01,2022-01-01,-0.0003211345465388149,0.00040416500996798277,1.2041615736152768e-05,0.00016666941668124532,65536,33747,NUTS_SL_01m_2024.shp,SI031,2021,December,12
2022-02-01,2022-03-01,-0.00017281049804296345,0.00029152256320230663,1.687502208391799e-05,0.00010315840873010452,65536,61449,NUTS_SL_01m_2024.shp,SI031,2022,February,2
2022-04-01,2022-05-01,-0.0003079109010286629,0.0003968706587329507,6.453907537839909e-05,0.00014233811383743345,65536,35366,NUTS_SL_01m_2024.shp,SI031,2022,April,4
2022-05-01,2022-06-01,-0.0001382524787914008,0.00036092157824896276,7.096603854256637e-05,0.00010147092280797502,65536,43249,NUTS_SL_01m_2024.shp,SI031,2022,May,5
2022-06-01,2022-07-01,-8.575592073611915e-05,0.00034601468360051513,0.00013792871489892678,9.049515630767913e-05,65536,33747,NUTS_SL_01m_2024.shp,SI031,2022,June,6
2022-07-01,2022-08-01,-0.00016308385238517076,0.00021617549646180123,3.562632500851444e-05,9.23074313419498e-05,65536,33747,NUTS_SL_01m_2024.shp,SI031,2022,July,7
2022-08-01,2022-09-01,-0.00018611007544677705,0.0005130022764205933,0.00014845980310896942,0.00014894602174842945,65536,33747,NUTS_SL_01m_2024.shp,SI031,2022,August,8
2022-09-01,2022-10-01,-0.0002374681062065065,0.0003421001310925931,6.073420869955933e-05,0.00012199330397062669,65536,50945,NUTS_SL_01m_2024.shp,SI031,2022,September,9
2022-10-01,2022-11-01,1.5074141629156657e-05,4.48166138085071e-05,4.206689027758591e-05,5.4067253545551705e-06,65536,64445,NUTS_SL_01m_2024.shp,SI031,2022,October,10
2022-12-01,2023-01-01,-0.0004793090047314763,0.0005834607873111963,6.08918186354327e-06,0.00019653609587453298,65536,39086,NUTS_SL_01m_2024.shp,SI031,2022,December,12
2023-01-01,2023-02-01,-0.0003797114477492869,0.0003762132255360484,1.432543099412522e-05,0.00015043930395059897,65536,35524,NUTS_SL_01m_2024.shp,SI031,2023,January,1
2023-02-01,2023-03-01,-0.00016594541375525296,7.550667942268774e-05,-1.1871675522217118e-05,8.896453846486613e-05,65536,62880,NUTS_SL_01m_2024.shp,SI031,2023,February,2
2023-03-01,2023-04-01,-0.00025654907221905887,0.00023501126270275563,-4.134014330536271e-05,0.00015084430240169862,65536,61345,NUTS_SL_01m_2024.shp,SI031,2023,March,3
2023-04-01,2023-05-01,-7.877530151745304e-05,0.00010733401722973213,2.4350414648549853e-05,4.5640406288941994e-05,65536,55681,NUTS_SL_01m_2024.shp,SI031,2023,April,4
2023-05-01,2023-06-01,-4.3462758185341954e-05,0.00017416093032807112,5.003231208546518e-05,4.930762042110003e-05,65536,47168,NUTS_SL_01m_2024.shp,SI031,2023,May,5
2023-06-01,2023-07-01,-0.00019117323972750455,0.0004862700297962874,0.00013681407177792106,0.00013676829076107145,65536,33747,NUTS_SL_01m_2024.shp,SI031,2023,June,6
2023-07-01,2023-08-01,-0.00022553966846317053,0.0003675893531180918,4.0913073463986724e-05,0.00011376266394691053,65536,33747,NUTS_SL_01m_2024.shp,SI031,2023,July,7
2023-08-01,2023-09-01,-0.00014668997027911246,0.00036957068368792534,5.458976040427651e-05,0.0001065144304070578,65536,33747,NUTS_SL_01m_2024.shp,SI031,2023,August,8
2023-12-01,2024-01-01,-0.0002446046855766326,0.00043064088094979525,0.00022784147149650336,0.0002040263534570805,65536,60806,NUTS_SL_01m_2024.shp,SI031,2023,December,12
2024-01-01,2024-02-01,-0.00047272889059968293,0.0006042350432835519,4.308956713330354e-05,0.0002480007383572667,65536,33747,NUTS_SL_01m_2024.shp,SI031,2024,January,1
2024-02-01,2024-03-01,-0.0003680406662169844,0.0001945605326909572,9.74132354346472e-06,0.00014206589924123145,65536,55733,NUTS_SL_01m_2024.shp,SI031,2024,February,2
2024-03-01,2024-04-01,-0.0002982146106660366,0.00028199885855428874,-6.8210073658614375e-06,0.00011830689374651925,65536,51607,NUTS_SL_01m_2024.shp,SI031,2024,March,3
2024-04-01,2024-05-01,-0.0002684488135855645,0.00043027798528783023,9.648244679565503e-05,0.00014275410414998365,65536,33747,NUTS_SL_01m_2024.shp,SI031,2024,April,4
2024-06-01,2024-07-01,-8.545264427084476e-05,0.0003365839074831456,0.0001396504515112585,0.00010540378307740414,65536,33747,NUTS_SL_01m_2024.shp,SI031,2024,June,6
2024-07-01,2024-08-01,-0.0003031336236745119,0.00032136935624293983,7.126559198022077e-05,0.00012587337682139172,65536,33747,NUTS_SL_01m_2024.shp,SI031,2024,July,7
2024-08-01,2024-09-01,-0.0001782375038601458,0.00045401291572488844,0.00020067285008737757,0.00012596866825765208,65536,33750,NUTS_SL_01m_2024.shp,SI031,2024,August,8
2024-09-01,2024-10-01,-0.00033165758941322565,0.0005173434619791806,9.673216795146802e-05,0.00014650719415601682,65536,34409,NUTS_SL_01m_2024.shp,SI031,2024,September,9
2024-10-01,2024-11-01,-9.089250670513138e-05,0.00023585338203702122,4.012400373652233e-05,6.037793680308154e-05,65536,63818,NUTS_SL_01m_2024.shp,SI031,2024,October,10
2024-11-01,2024-12-01,-0.00035141274565830827,0.0010147414868697524,0.00012316625412376426,0.0002663837835616888,65536,35788,NUTS_SL_01m_2024.shp,SI031,2024,November,11
2024-12-01,2025-01-01,-0.0003690743469633162,0.000624682754278183,0.00013985002337524487,0.00021601925078056766,65536,62708,NUTS_SL_01m_2024.shp,SI031,2024,December,12
2018-04-01,2018-05-01,9.745383431436494e-05,0.0009140212787315249,0.0005044003043904833,0.0002154231166563377,65536,33764,NUTS_SL_01m_2024.shp,SI032,2018,April,4
2018-05-01,2018-06-01,-6.978333840379491e-05,0.0008560881833545864,0.00011071417797593078,0.00011946906574284983,65536,32740,NUTS_SL_01m_2024.shp,SI032,2018,May,5
2018-06-01,2018-07-01,-6.73819231451489e-05,0.00028041208861395717,6.639539791008198e-05,9.640714521184494e-05,65536,53215,NUTS_SL_01m_2024.shp,SI032,2018,June,6
2018-07-01,2018-08-01,-3.153513171127997e-05,0.0003268849977757782,0.00013024990236884106,8.173662722084516e-05,65536,27923,NUTS_SL_01m_2024.shp,SI032,2018,July,7
2018-09-01,2018-10-01,-0.00016500067431479692,0.0004259762354195118,8.30041227691405e-05,0.00011642854019668567,65536,27923,NUTS_SL_01m_2024.shp,SI032,2018,September,9
2018-10-01,2018-11-01,-0.0001609653845662251,0.0005071419873274863,6.775278572334308e-05,0.00013716151573637275,65536,27923,NUTS_SL_01m_2024.shp,SI032,2018,October,10
2018-12-01,2019-01-01,-0.0003777001693379134,0.0004462309298105538,4.042214639277443e-05,0.00016289083844034223,65536,34392,NUTS_SL_01m_2024.shp,SI032,2018,December,12
2019-02-01,2019-03-01,-0.00018497231940273196,0.0005059349932707846,7.849679088025026e-05,0.00012372600817184303,65536,27923,NUTS_SL_01m_2024.shp,SI032,2019,February,2
2019-03-01,2019-04-01,-0.00027522112941369414,0.0003551229019649327,8.479286966679618e-05,0.00014205645728719473,65536,27923,NUTS_SL_01m_2024.shp,SI032,2019,March,3
2019-05-01,2019-06-01,1.1206073395442218e-05,0.00015055645781103522,6.44794715441188e-05,6.197312864035088e-05,65536,62948,NUTS_SL_01m_2024.shp,SI032,2019,May,5
2019-06-01,2019-07-01,-0.00012839189730584621,0.0003799936093855649,0.00012781626634257917,0.00013093426689193363,65536,27923,NUTS_SL_01m_2024.shp,SI032,2019,June,6
2019-07-01,2019-08-01,-0.00012573083222378045,0.0012040024157613516,0.000155391393257661,0.00017823704620605066,65536,38030,NUTS_SL_01m_2024.shp,SI032,2019,July,7
2019-08-01,2019-09-01,-0.00015232095029205084,0.00047823713975958526,0.0001508613880975871,0.00011849598770862167,65536,27997,NUTS_SL_01m_2024.shp,SI032,2019,August,8
2019-09-01,2019-10-01,-0.00032008258858695626,0.00034060660982504487,0.00013308956383640966,0.00013706641386615598,65536,27923,NUTS_SL_01m_2024.shp,SI032,2019,September,9
2019-11-01,2019-12-01,-0.0003949961392208934,0.0005800406215712428,0.00010143176425980433,0.00018580595402710866,65536,28091,NUTS_SL_01m_2024.shp,SI032,2019,November,11
2019-12-01,2020-01-01,-0.00026843423256650567,0.00036401208490133286,2.6817479535304417e-05,0.00014126412311378126,65536,27923,NUTS_SL_01m_2024.shp,SI032,2019,December,12
2020-02-01,2020-03-01,-0.00022685472504235804,0.0003093282866757363,1.2312437105459853e-06,0.00015462690853422872,65536,60322,NUTS_SL_01m_2024.shp,SI032,2020,February,2
2020-03-01,2020-04-01,-0.0001261825964320451,0.00021880892745684832,2.1891717631979707e-05,7.43413157533683e-05,65536,37715,NUTS_SL_01m_2024.shp,SI032,2020,March,3
2020-04-01,2020-05-01,-0.00032057505450211465,0.00025136771728284657,4.3055156466219904e-05,0.00011743887441204383,65536,31175,NUTS_SL_01m_2024.shp,SI032,2020,April,4
2020-06-01,2020-07-01,-0.00016260876145679504,0.0004209779726807028,0.00010565053754076588,0.00010888529127731577,65536,46505,NUTS_SL_01m_2024.shp,SI032,2020,June,6
2020-07-01,2020-08-01,-7.771018135827035e-05,0.0003150294360239059,0.00012371404983351972,9.800255897066092e-05,65536,47235,NUTS_SL_01m_2024.shp,SI032,2020,July,7
2020-09-01,2020-10-01,-0.00045253560529090464,0.0005763054359704256,8.507174907966211e-05,0.00018864509126656807,65536,55044,NUTS_SL_01m_2024.shp,SI032,2020,September,9
2020-10-01,2020-11-01,-0.0002936407981906086,0.0004826204676646739,5.739625946210823e-05,0.0001719023722496207,65536,27923,NUTS_SL_01m_2024.shp,SI032,2020,October,10
2020-12-01,2021-01-01,-0.000376703217625618,0.0004563026304822415,7.348942912170256e-05,0.00020194420295100205,65536,46581,NUTS_SL_01m_2024.shp,SI032,2020,December,12
2021-02-01,2021-03-01,-0.00030988422804512084,-0.0001024653174681589,-0.00021560290505559269,0.00010328001470558994,65536,65525,NUTS_SL_01m_2024.shp,SI032,2021,February,2
2021-03-01,2021-04-01,-0.00017851387383416295,0.00045011789188720286,0.00012904344240744297,0.0001339369545778131,65536,27923,NUTS_SL_01m_2024.shp,SI032,2021,March,3
2021-04-01,2021-05-01,-0.00016599400260020047,0.00023532978957518935,9.263484628882788e-06,0.00010321676242008285,65536,53420,NUTS_SL_01m_2024.shp,SI032,2021,April,4
2021-05-01,2021-06-01,-6.402816507034004e-05,1.8538567019277252e-05,-1.338129781919522e-05,3.951704088658158e-05,65536,64066,NUTS_SL_01m_2024.shp,SI032,2021,May,5
2021-06-01,2021-07-01,-0.00028994804597459733,0.00038476608460769057,0.00012139761357827569,0.0001351740913237219,65536,36063,NUTS_SL_01m_2024.shp,SI032,2021,June,6
2021-07-01,2021-08-01,-0.00014990732597652823,0.0007059781346470118,0.0001481197302790669,0.0001720762659549387,65536,47142,NUTS_SL_01m_2024.shp,SI032,2021,July,7
2021-08-01,2021-09-01,-0.00030623990460298955,0.0003168263647239655,4.0791984584062686e-05,0.00010670012420518129,65536,28800,NUTS_SL_01m_2024.shp,SI032,2021,August,8
2021-09-01,2021-10-01,-1.772575342329219e-05,0.0001445423549739644,4.5540599911576984e-06,5.212175851735635e-05,65536,63214,NUTS_SL_01m_2024.shp,SI032,2021,September,9
2021-10-01,2021-11-01,-0.0003059864975512028,0.0006481179152615368,0.00013904927966322512,0.00019130599311024444,65536,31036,NUTS_SL_01m_2024.shp,SI032,2021,October,10
2021-12-01,2022-01-01,-0.00044208180042915046,0.000387233478249982,3.5521104335119716e-06,0.00016862958887674273,65536,32552,NUTS_SL_01m_2024.shp,SI032,2021,December,12
2022-01-01,2022-02-01,-0.00028585747350007296,0.0003036122943740338,7.060608300771384e-05,0.00023963518376059922,65536,63553,NUTS_SL_01m_2024.shp,SI032,2022,January,1
2022-02-01,2022-03-01,-0.0003178372571710497,0.00029152256320230663,7.2349914275694125e-06,0.0001279251025973883,65536,42410,NUTS_SL_01m_2024.shp,SI032,2022,February,2
2022-04-01,2022-05-01,-0.00024146826763171703,0.0003394350642338395,7.493140881947954e-05,0.00011631499004317942,65536,27923,NUTS_SL_01m_2024.shp,SI032,2022,April,4
2022-05-01,2022-06-01,-0.00027848512399941683,0.00040940960752777755,7.281077848341333e-05,0.00010501695952840982,65536,33290,NUTS_SL_01m_2024.shp,SI032,2022,May,5
2022-06-01,2022-07-01,-0.00011561775318114087,0.0003239450743421912,8.382678778811871e-05,7.801975364481057e-05,65536,35468,NUTS_SL_01m_2024.shp,SI032,2022,June,6
2022-07-01,2022-08-01,-0.00012473473907448351,0.000152251886902377,3.1701664996514804e-05,7.00371173565616e-05,65536,42868,NUTS_SL_01m_2024.shp,SI032,2022,July,7
2022-08-01,2022-09-01,-7.463202928192914e-05,0.0006235650507733226,0.00019797964004003202,0.00015368340500878663,65536,49455,NUTS_SL_01m_2024.shp,SI032,2022,August,8
2022-09-01,2022-10-01,-0.0002374681062065065,0.00035261031007394195,5.4812658101183266e-05,0.00011505081616557652,65536,44697,NUTS_SL_01m_2024.shp,SI032,2022,September,9
2022-10-01,2022-11-01,-0.00016939309716690332,0.0004359650774858892,0.00011292613309111134,0.0001437046439039234,65536,39887,NUTS_SL_01m_2024.shp,SI032,2022,October,10
2022-12-01,2023-01-01,-0.0004793090047314763,0.0005834607873111963,4.873754145142445e-05,0.0002084797767239412,65536,31048,NUTS_SL_01m_2024.shp,SI032,2022,December,12
2023-01-01,2023-02-01,-0.0002890688192564994,0.0003682011447381228,2.007198631686965e-05,0.00012875560527883463,65536,42044,NUTS_SL_01m_2024.shp,SI032,2023,January,1
2023-04-01,2023-05-01,-8.711052214493975e-05,0.000129961030324921,-1.3140242428830626e-05,4.6981314296847055e-05,65536,55958,NUTS_SL_01m_2024.shp,SI032,2023,April,4
2023-05-01,2023-06-01,-1.7287360378759331e-06,7.725263276370242e-05,3.1412527983556354e-05,3.084844175228099e-05,65536,61057,NUTS_SL_01m_2024.shp,SI032,2023,May,5
2023-06-01,2023-07-01,-0.00019223432173021138,0.00044771056855097413,0.00015725926787736673,0.00013128059316802292,65536,27923,NUTS_SL_01m_2024.shp,SI032,2023,June,6
2023-07-01,2023-08-01,-0.00017199509602505714,0.000447503145551309,7.16471345387046e-05,0.00012572050484176657,65536,29050,NUTS_SL_01m_2024.shp,SI032,2023,July,7
2023-08-01,2023-09-01,-0.0002223015617346391,0.0004544468247331679,9.891676684827868e-05,0.00011995060434289798,65536,34349,NUTS_SL_01m_2024.shp,SI032,2023,August,8
2023-09-01,2023-10-01,-0.0003371672355569899,0.000525455572642386,0.00012933465316673263,0.0002268691618708269,65536,58228,NUTS_SL_01m_2024.shp,SI032,2023,September,9
2023-10-01,2023-11-01,-0.00025817067944444716,0.0003589245316106826,4.321501132525016e-05,0.0001499447233154836,65536,56929,NUTS_SL_01m_2024.shp,SI032,2023,October,10
2023-12-01,2024-01-01,-0.00027089816285297275,0.0005230653332546353,5.836734794588177e-05,0.00025565468417575665,65536,56534,NUTS_SL_01m_2024.shp,SI032,2023,December,12
2024-01-01,2024-02-01,-0.00037699530366808176,0.0004887718823738396,6.156968718535749e-05,0.00021999122708646693,65536,33980,NUTS_SL_01m_2024.shp,SI032,2024,January,1
2024-02-01,2024-03-01,0.000322354375384748,0.000322354375384748,0.000322354375384748,0.0,65536,65387,NUTS_SL_01m_2024.shp,SI032,2024,February,2
2024-04-01,2024-05-01,-0.0004504317475948483,0.00043027798528783023,4.551142359701533e-05,0.00014193225359639274,65536,27923,NUTS_SL_01m_2024.shp,SI032,2024,April,4
2024-05-01,2024-06-01,-0.00010270150232827291,0.0001840829208958894,7.4166362965784e-05,6.788970329272625e-05,65536,62324,NUTS_SL_01m_2024.shp,SI032,2024,May,5
2024-06-01,2024-07-01,-0.00023293525737244636,0.00042488682083785534,0.00013548109255891814,0.00011429185501955325,65536,28533,NUTS_SL_01m_2024.shp,SI032,2024,June,6
2024-07-01,2024-08-01,-0.00016690393385943025,0.0003730208845809102,0.0001231724854478467,0.00012747943765562675,65536,27923,NUTS_SL_01m_2024.shp,SI032,2024,July,7
2024-08-01,2024-09-01,-0.0001800307654775679,0.000460399518487975,0.0001575562841695579,0.00013799753445032303,65536,28248,NUTS_SL_01m_2024.shp,SI032,2024,August,8
2024-09-01,2024-10-01,-0.0003845318278763443,0.0005482141277752817,7.428514300254268e-05,0.00017583577751469718,65536,27923,NUTS_SL_01m_2024.shp,SI032,2024,September,9
2024-10-01,2024-11-01,-0.0003583099169190973,0.0005456735379993916,0.00010379113239372692,0.0002022028199439103,65536,47797,NUTS_SL_01m_2024.shp,SI032,2024,October,10
2024-11-01,2024-12-01,-0.00034509191755205393,0.0007753170211799443,0.0001559676361090736,0.0002463463137065475,65536,37221,NUTS_SL_01m_2024.shp,SI032,2024,November,11
2024-12-01,2025-01-01,-0.0003544628561940044,0.0006062137545086443,0.000111699610571947,0.00022500905567099906,65536,41870,NUTS_SL_01m_2024.shp,SI032,2024,December,12
2018-04-01,2018-05-01,0.00017783565272111446,0.0011386455735191703,0.00041961183376254074,0.00015548158633966414,65536,33574,NUTS_SL_01m_2024.shp,SI033,2018,April,4
2018-05-01,2018-06-01,-2.9209570129751228e-05,0.00042285738163627684,0.00012694804118367061,0.00010457981817012494,65536,37570,NUTS_SL_01m_2024.shp,SI033,2018,May,5
2018-06-01,2018-07-01,-0.00025429893867112696,0.0002528966870158911,8.344986255105157e-05,0.00011426359133639443,65536,51907,NUTS_SL_01m_2024.shp,SI033,2018,June,6
2018-07-01,2018-08-01,-1.394980790792033e-05,0.00020440990920178592,7.555852505276763e-05,5.921645107764405e-05,65536,27680,NUTS_SL_01m_2024.shp,SI033,2018,July,7
2018-09-01,2018-10-01,-0.0002738394250627607,0.00048254357534460723,9.526154622109924e-05,0.0001824811895379086,65536,26791,NUTS_SL_01m_2024.shp,SI033,2018,September,9
2018-10-01,2018-11-01,-0.0003320404211990535,0.00019609014270827174,-3.200754481771511e-05,0.00012094858018614073,65536,26791,NUTS_SL_01m_2024.shp,SI033,2018,October,10
2018-12-01,2019-01-01,6.43180392216891e-05,6.43180392216891e-05,6.43180392216891e-05,0.0,65536,64370,NUTS_SL_01m_2024.shp,SI033,2018,December,12
2019-02-01,2019-03-01,-0.00013839926396030933,0.00036672738497145474,7.321452711374323e-05,0.00011505443094990575,65536,26802,NUTS_SL_01m_2024.shp,SI033,2019,February,2
2019-03-01,2019-04-01,-0.00034798961132764816,0.00039788923459127545,7.201320330368926e-05,0.0001354989848263181,65536,26791,NUTS_SL_01m_2024.shp,SI033,2019,March,3
2019-06-01,2019-07-01,-0.000357461569365114,0.00041918165516108274,7.931365888724203e-05,0.00015765972184244537,65536,26791,NUTS_SL_01m_2024.shp,SI033,2019,June,6
2019-07-01,2019-08-01,-0.00010346386989112943,0.0003181298088748008,3.8718192648825235e-05,0.0001029318402818504,65536,53945,NUTS_SL_01m_2024.shp,SI033,2019,July,7
2019-08-01,2019-09-01,-8.063713175943121e-05,0.0003519898746162653,8.860995524250271e-05,0.00011188327800049961,65536,36587,NUTS_SL_01m_2024.shp,SI033,2019,August,8
2019-09-01,2019-10-01,-0.000325010041706264,0.00041138235246762633,9.360257423383277e-05,0.00016780256017706496,65536,26791,NUTS_SL_01m_2024.shp,SI033,2019,September,9
2019-11-01,2019-12-01,-0.0004115232441108674,0.0004773337277583778,5.010724391910563e-05,0.00020481378980276817,65536,30426,NUTS_SL_01m_2024.shp,SI033,2019,November,11
2019-12-01,2020-01-01,-0.00023650648654438555,0.00038972668698988855,5.659922258125218e-05,0.0001610508374844581,65536,27204,NUTS_SL_01m_2024.shp,SI033,2019,December,12
2020-02-01,2020-03-01,-0.00020741102343890816,0.00034611200680956244,4.905802160282016e-05,0.0001448981444756534,65536,51801,NUTS_SL_01m_2024.shp,SI033,2020,February,2
2020-03-01,2020-04-01,-0.00011338778131175786,0.00010889769328059629,-1.6560278104239772e-05,6.491071402857292e-05,65536,45413,NUTS_SL_01m_2024.shp,SI033,2020,March,3
2020-04-01,2020-05-01,-8.079859981080517e-05,0.00010159627709072083,4.1041282267663394e-05,5.1433477292516484e-05,65536,61682,NUTS_SL_01m_2024.shp,SI033,2020,April,4
2020-06-01,2020-07-01,-0.00026061435346491635,0.0003113269340246916,7.087596328893737e-05,9.945638656391676e-05,65536,37526,NUTS_SL_01m_2024.shp,SI033,2020,June,6
2020-07-01,2020-08-01,-7.771018135827035e-05,0.00040711770998314023,8.2775700557099e-05,8.715339201720144e-05,65536,33088,NUTS_SL_01m_2024.shp,SI033,2020,July,7
2020-09-01,2020-10-01,-0.0003304317651782185,0.0004957336350344121,0.00011286255625803154,0.00017769020682383056,65536,42178,NUTS_SL_01m_2024.shp,SI033,2020,September,9
2020-10-01,2020-11-01,-0.0003907512582372874,0.0006019361899234354,7.080323430836772e-05,0.00019850567143796143,65536,26791,NUTS_SL_01m_2024.shp,SI033,2020,October,10
2021-02-01,2021-03-01,-0.00030988422804512084,0.00017783937801141292,-7.54774517690501e-05,0.00013511017072887648,65536,31508,NUTS_SL_01m_2024.shp,SI033,2021,February,2
2021-03-01,2021-04-01,-0.00028194382321089506,0.00041723885806277394,6.170815420353154e-05,0.00013806054631461596,65536,26791,NUTS_SL_01m_2024.shp,SI033,2021,March,3
2021-04-01,2021-05-01,-0.00012384768342599273,0.00013463254435919225,3.515935037921788e-05,6.634065391563905e-05,65536,55009,NUTS_SL_01m_2024.shp,SI033,2021,April,4
