,SUBID,Downstream_SUBID
8816,9556688.0,9539388.0
8821,9556740.0,9535755.0
8822,9556741.0,9539414.0
8823,9556754.0,9535662.0
8824,9556864.0,9535195.0
8825,9556955.0,9535195.0
8826,9557004.0,9500193.0
8827,9557101.0,9535662.0
8828,9557108.0,9535662.0
8909,9500137.0,9539612.0
8910,9500145.0,9539612.0
8914,9500466.0,9539388.0
8915,9500470.0,9539388.0
8918,9500704.0,9539612.0
8928,9521760.0,9535755.0
8929,9521852.0,9535195.0
8930,9521868.0,9535755.0
8931,9521943.0,9535755.0
8932,9521989.0,9535195.0
8933,9522105.0,9535755.0
8934,9522125.0,9535195.0
8935,9522154.0,9539612.0
8936,9522258.0,9535755.0
8979,9556306.0,9539414.0
8980,9556308.0,9539612.0
8981,9556345.0,9538536.0
8982,9556360.0,9539047.0
8984,9556390.0,9535195.0
8985,9556397.0,9539612.0
8987,9556413.0,9539612.0
8989,9556439.0,9000134.0
8990,9556449.0,9535755.0
8992,9556478.0,9539047.0
8993,9556479.0,9539414.0
8998,9556534.0,9535268.0
9005,9556586.0,9538536.0
9006,9556594.0,9539388.0
9009,9556608.0,9538536.0
9011,9556631.0,9539388.0
9012,9556646.0,9539612.0
9013,9556649.0,9535755.0
9014,9556654.0,9538536.0
9017,9556684.0,9539388.0
9018,9556688.0,9539047.0
9023,9556740.0,9539414.0
9024,9556741.0,9539612.0
9025,9556754.0,9500193.0
9026,9556864.0,9535755.0
9027,9556955.0,9535755.0
9028,9557004.0,9535602.0
9029,9557101.0,9500193.0
9030,9557108.0,9500193.0
9111,9500137.0,9538536.0
9112,9500145.0,9538536.0
9116,9500466.0,9539047.0
9117,9500470.0,9539047.0
9120,9500704.0,9538536.0
9130,9521760.0,9539414.0
9131,9521852.0,9535755.0
9132,9521868.0,9539414.0
9133,9521943.0,9539414.0
9134,9521989.0,9535755.0
9135,9522105.0,9539414.0
9136,9522125.0,9535755.0
9137,9522154.0,9538536.0
9138,9522258.0,9539414.0
9181,9556306.0,9539612.0
9182,9556308.0,9538536.0
9183,9556345.0,9539388.0
9184,9556360.0,9000134.0
9186,9556390.0,9535755.0
9187,9556397.0,9538536.0
9189,9556413.0,9538536.0
9192,9556449.0,9539414.0
9194,9556478.0,9000134.0
9195,9556479.0,9539612.0
9200,9556534.0,9535195.0
9207,9556586.0,9539388.0
9208,9556594.0,9539047.0
9211,9556608.0,9539388.0
9213,9556631.0,9539047.0
9214,9556646.0,9538536.0
9215,9556649.0,9539414.0
9216,9556654.0,9539388.0
9219,9556684.0,9539047.0
9220,9556688.0,9000134.0
9225,9556740.0,9539612.0
9226,9556741.0,9538536.0
9227,9556754.0,9535602.0
9228,9556864.0,9539414.0
9229,9556955.0,9539414.0
9230,9557004.0,9535268.0
9231,9557101.0,9535602.0
9232,9557108.0,9535602.0
9313,9500137.0,9539388.0
9314,9500145.0,9539388.0
9318,9500466.0,9000134.0
9319,9500470.0,9000134.0
9322,9500704.0,9539388.0
9332,9521760.0,9539612.0
9333,9521852.0,9539414.0
9334,9521868.0,9539612.0
9335,9521943.0,9539612.0
9336,9521989.0,9539414.0
9337,9522105.0,9539612.0
9338,9522125.0,9539414.0
9339,9522154.0,9539388.0
9340,9522258.0,9539612.0
9383,9556306.0,9538536.0
9384,9556308.0,9539388.0
9385,9556345.0,9539047.0
9388,9556390.0,9539414.0
9389,9556397.0,9539388.0
9391,9556413.0,9539388.0
9394,9556449.0,9539612.0
9397,9556479.0,9538536.0
9402,9556534.0,9535755.0
9409,9556586.0,9539047.0
9410,9556594.0,9000134.0
9413,9556608.0,9539047.0
9415,9556631.0,9000134.0
9416,9556646.0,9539388.0
9417,9556649.0,9539612.0
9418,9556654.0,9539047.0
9421,9556684.0,9000134.0
9427,9556740.0,9538536.0
9428,9556741.0,9539388.0
9429,9556754.0,9535268.0
9430,9556864.0,9539612.0
9431,9556955.0,9539612.0
9432,9557004.0,9535195.0
9433,9557101.0,9535268.0
9434,9557108.0,9535268.0
9515,9500137.0,9539047.0
9516,9500145.0,9539047.0
9524,9500704.0,9539047.0
9534,9521760.0,9538536.0
9535,9521852.0,9539612.0
9536,9521868.0,9538536.0
9537,9521943.0,9538536.0
9538,9521989.0,9539612.0
9539,9522105.0,9538536.0
9540,9522125.0,9539612.0
9541,9522154.0,9539047.0
9542,9522258.0,9538536.0
9585,9556306.0,9539388.0
9586,9556308.0,9539047.0
9587,9556345.0,9000134.0
9590,9556390.0,9539612.0
9591,9556397.0,9539047.0
9593,9556413.0,9539047.0
9596,9556449.0,9538536.0
9599,9556479.0,9539388.0
9604,9556534.0,9539414.0
9611,9556586.0,9000134.0
9615,9556608.0,9000134.0
9618,9556646.0,9539047.0
9619,9556649.0,9538536.0
9620,9556654.0,9000134.0
9629,9556740.0,9539388.0
9630,9556741.0,9539047.0
9631,9556754.0,9535195.0
9632,9556864.0,9538536.0
9633,9556955.0,9538536.0
9634,9557004.0,9535755.0
9635,9557101.0,9535195.0
9636,9557108.0,9535195.0
9717,9500137.0,9000134.0
9718,9500145.0,9000134.0
9726,9500704.0,9000134.0
9736,9521760.0,9539388.0
9737,9521852.0,9538536.0
9738,9521868.0,9539388.0
9739,9521943.0,9539388.0
9740,9521989.0,9538536.0
9741,9522105.0,9539388.0
9742,9522125.0,9538536.0
9743,9522154.0,9000134.0
9744,9522258.0,9539388.0
9787,9556306.0,9539047.0
9788,9556308.0,9000134.0
9792,9556390.0,9538536.0
9793,9556397.0,9000134.0
9795,9556413.0,9000134.0
9798,9556449.0,9539388.0
9801,9556479.0,9539047.0
9806,9556534.0,9539612.0
9820,9556646.0,9000134.0
9821,9556649.0,9539388.0
9831,9556740.0,9539047.0
9832,9556741.0,9000134.0
9833,9556754.0,9535755.0
9834,9556864.0,9539388.0
9835,9556955.0,9539388.0
9836,9557004.0,9539414.0
9837,9557101.0,9535755.0
9838,9557108.0,9535755.0
9938,9521760.0,9539047.0
9939,9521852.0,9539388.0
9940,9521868.0,9539047.0
9941,9521943.0,9539047.0
9942,9521989.0,9539388.0
9943,9522105.0,9539047.0
9944,9522125.0,9539388.0
9946,9522258.0,9539047.0
9989,9556306.0,9000134.0
9994,9556390.0,9539388.0
10000,9556449.0,9539047.0
10003,9556479.0,9000134.0
10008,9556534.0,9538536.0
10023,9556649.0,9539047.0
10033,9556740.0,9000134.0
10035,9556754.0,9539414.0
10036,9556864.0,9539047.0
10037,9556955.0,9539047.0
10038,9557004.0,9539612.0
10039,9557101.0,9539414.0
10040,9557108.0,9539414.0
10140,9521760.0,9000134.0
10141,9521852.0,9539047.0
10142,9521868.0,9000134.0
10143,9521943.0,9000134.0
10144,9521989.0,9539047.0
10145,9522105.0,9000134.0
10146,9522125.0,9539047.0
10148,9522258.0,9000134.0
10196,9556390.0,9539047.0
10202,9556449.0,9000134.0
10210,9556534.0,9539388.0
10225,9556649.0,9000134.0
10237,9556754.0,9539612.0
10238,9556864.0,9000134.0
10239,9556955.0,9000134.0
10240,9557004.0,9538536.0
10241,9557101.0,9539612.0
10242,9557108.0,9539612.0
10343,9521852.0,9000134.0
10346,9521989.0,9000134.0
10348,9522125.0,9000134.0
10398,9556390.0,9000134.0
10412,9556534.0,9539047.0
10439,9556754.0,9538536.0
10442,9557004.0,9539388.0
10443,9557101.0,9538536.0
10444,9557108.0,9538536.0
10614,9556534.0,9000134.0
10641,9556754.0,9539388.0
10644,9557004.0,9539047.0
10645,9557101.0,9539388.0
10646,9557108.0,9539388.0
10843,9556754.0,9539047.0
10846,9557004.0,9000134.0
10847,9557101.0,9539047.0
10848,9557108.0,9539047.0
11045,9556754.0,9000134.0
11049,9557101.0,9000134.0
11050,9557108.0,9000134.0
